customer_id,gender,age,income,income_bracket,became_member_on,membership_tenure_days,total_spend,n_transactions,avg_transaction_amount,n_offers_received,n_offers_viewed,n_offers_completed,avg_time_to_complete_hours,offer_id,offer_type,reward,difficulty,duration,channels,offer_completed,has_completed_offer
1885c809d58447988f532ff93c41d8e5,M,50.0,76000.0,High,2017-10-06,293,39.71,3,13.236666666666666,3,3,2,60.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
25b16f192a9c418cbc29c814abd62062,M,54.0,85000.0,High,2016-08-14,711,267.9,13,20.607692307692307,5,4,5,98.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
db06532760134014aa9445c7560554af,M,66.0,92000.0,High,2017-06-06,415,277.81,12,23.15083333333333,3,2,3,130.5,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
75a147f153b74a3c9168b657a901aa3c,F,62.0,45000.0,Low,2015-02-02,1270,78.87,18,4.381666666666667,5,4,2,66.0,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,1
3ff318b1f700424897bb15fd18c8ebff,M,20.0,53000.0,Low,2017-11-01,267,18.19,4,4.5475,5,3,2,144.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
947e6148f5364f1d99fd0779fd451769,M,52.0,92000.0,High,2017-10-29,270,29.45,2,14.725,5,4,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",0,0
730a4c52e0ff4efab6531d6d77e33fe5,F,95.0,66000.0,Medium,2017-08-16,344,26.02,3,8.673333333333334,4,4,0,,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
33834c812b4e47e4955093ad03f6117a,M,73.0,49000.0,Low,2017-06-26,395,92.5,8,11.5625,4,3,3,148.5,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
4bdbd489583245e6a3a39456dccfc1d2,M,21.0,71000.0,Medium,2015-11-11,988,66.91,15,4.460666666666667,5,4,2,75.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
67122ee1161147c6a50797c6d0084373,M,90.0,55000.0,Medium,2018-07-17,9,9.97,3,3.3233333333333337,5,4,0,,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",0,0
e5d17d8549544c19864a9fc8080991c2,Unknown,55.0,64000.0,Unknown,2018-04-26,91,14.02,7,2.0028571428571427,3,3,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
7d54b36f7d65453094592e734f3b1f5d,M,63.0,96000.0,High,2016-06-16,770,179.12,7,25.58857142857143,5,2,3,56.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
8b4fdc40b3fa43e0a3c392cc4048150e,M,29.0,30000.0,Low,2017-10-27,272,20.86,7,2.98,5,4,1,210.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
74aeed36262c4e8a833f5ee579b2fcd3,Unknown,55.0,64000.0,Unknown,2018-05-06,81,5.13,1,5.13,5,4,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
d31fa8b9716a45c9a9411eb805f8c7d0,M,66.0,91000.0,High,2016-12-02,601,184.59,8,23.07375,3,3,2,75.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
3a44faa8642a47f2bec31cf91371b13a,M,59.0,72000.0,Medium,2016-04-30,817,88.69,5,17.738,6,4,3,50.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",0,1
42ee9df85c43446b99f37a7ee3296c5f,M,33.0,64000.0,Medium,2016-05-26,791,20.31,6,3.385,3,1,1,132.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
b424a0f1122a45e691b5f40b3779e5c9,M,60.0,57000.0,Medium,2015-04-29,1184,50.31,18,2.795,3,3,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
86a00bb1fc2f4034b0f54374a6b42c1b,F,79.0,77000.0,High,2016-05-22,795,16.92,1,16.92,3,1,0,,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
0e0b661dcd6e456c816747eaf0342057,F,50.0,86000.0,High,2015-10-14,1016,143.15,6,23.85833333333333,5,2,3,73.5,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
8827be85fca64a43bb6459f4099e16f9,M,28.0,35000.0,Low,2017-08-15,345,13.37,5,2.6740000000000004,4,3,0,,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",0,0
020be6e9805649858595dfbaab15ccd7,M,67.0,39000.0,Low,2016-01-07,931,44.69,16,2.793125,6,3,3,124.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
2551b0b1ec404ea89fbaae4c9cce7232,M,52.0,46000.0,Low,2018-05-29,58,10.45,6,1.7416666666666665,5,5,0,,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
e01921a2a1824acb8d3819e75b954910,M,61.0,44000.0,Low,2018-01-08,199,17.55,4,4.3875,5,3,1,60.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
05037de294c540d3ba92aa627b992066,M,28.0,62000.0,Medium,2015-05-30,1153,23.4,10,2.34,5,2,1,186.0,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,1
872e5259cef8468fb5975a3402e14176,M,86.0,56000.0,Medium,2016-11-16,617,167.36,12,13.946666666666667,4,4,3,20.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
9c7eedb7b2a340c39abe071aabaee8af,F,40.0,51000.0,Low,2016-03-15,863,92.24,8,11.53,5,5,3,241.2,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
42bb26c6f1704c9482a0a949801fee7f,M,64.0,118000.0,High,2016-02-18,889,236.14,8,29.5175,4,1,1,42.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
c53945d7374f4c4787a8fea9a3570d25,M,64.0,107000.0,High,2017-12-23,215,118.77,4,29.6925,3,3,1,258.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
0a9fe790648c471bb8ee7bd554ce3122,M,63.0,51000.0,Low,2017-09-04,325,2.05,1,2.05,3,0,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
7a3f7b744de042fbadf2fe7f72619bda,M,19.0,54000.0,Low,2018-05-11,76,30.06,7,4.2942857142857145,6,5,0,,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",0,0
a8359470eecc407b813a41fa5fb8b091,M,41.0,32000.0,Low,2016-12-12,591,24.23,13,1.863846153846154,4,4,0,,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",0,0
92ee39236adb4aea87e5d4c96026f0f1,M,51.0,79000.0,High,2014-05-17,1531,0.0,0,0.0,3,2,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
67270b961f1c422e991373e75a4f2f40,F,62.0,99000.0,High,2014-09-22,1403,172.85,6,28.808333333333334,5,3,3,55.2,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
774850c7a7054920b8ad02fd25ff5ee0,M,47.0,65000.0,Medium,2016-05-29,788,124.52,9,13.835555555555556,4,4,2,39.0,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,1
248299cb7b7c4aa184e23eb2d5969b6d,M,54.0,99000.0,High,2017-05-22,430,96.52,5,19.304,5,3,4,34.5,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
c3f272422a0a47ab8dd05239a6b0bbf4,M,54.0,63000.0,Medium,2017-12-04,234,289.09000000000003,17,17.00529411764706,4,4,4,28.5,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
3a2f309ab7f24014b7d4a061742cb0cc,F,69.0,92000.0,High,2017-03-22,491,227.37,10,22.737,5,5,5,62.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
50af1c2d62584c06ad8058ea5701fd05,M,55.0,83000.0,High,2015-08-03,1088,168.27,8,21.03375,5,3,3,56.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
15423c3dc40b4ef980962328103c18be,F,29.0,59000.0,Medium,2017-01-07,565,36.6,12,3.0500000000000003,4,3,2,27.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
6de9de1e918648bcb0b69a72d12f6a74,M,49.0,57000.0,Medium,2018-05-16,71,38.27,9,4.252222222222223,6,3,2,102.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
34e4608290b94a0d9da68bd262f2ad3a,M,72.0,64000.0,Medium,2018-07-17,9,67.03,4,16.7575,2,2,0,,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,0
f82d0dd16175415a83dfa4fecdb7c792,F,58.0,70000.0,Medium,2017-10-10,289,98.92,7,14.131428571428572,6,5,3,70.0,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,1
0fd8305cb5f94b369ed682d8940176c9,F,56.0,53000.0,Low,2018-03-03,145,90.35,7,12.907142857142857,2,2,1,48.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
c73f6f47f67444cba238986e2ea429e1,Unknown,55.0,64000.0,Unknown,2017-12-18,220,21.38,10,2.138,3,3,0,,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,0
39e6a566d6d54b7b844bf7753df3f958,Unknown,55.0,64000.0,Unknown,2018-07-05,21,7.31,5,1.4620000000000002,4,3,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
612071e0a69046acb1fff4d8762d264b,M,36.0,73000.0,Medium,2018-02-24,152,9.81,6,1.635,5,3,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
da5aaa183d4b49ad8deafa2630df4ab2,M,51.0,70000.0,Medium,2017-10-06,293,11.84,3,3.9466666666666663,2,1,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
feb81af45577406ba2412511b8b106f3,F,47.0,58000.0,Medium,2017-02-19,522,185.21,14,13.229285714285714,3,3,2,33.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
655ed241ef95444da9e71fd07e799751,F,69.0,114000.0,High,2017-07-25,366,270.81,9,30.09,5,2,3,75.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
39287b12a7834648ba2193874e34eb67,M,69.0,58000.0,Medium,2018-01-06,201,673.67,5,134.73399999999998,5,3,2,102.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
06de851506d44f9f803058b8e01d4392,M,53.0,68000.0,Medium,2014-02-02,1635,77.58,23,3.3730434782608696,6,5,3,82.0,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,1
736d5d74b22f4a9584827d8dc2e1f5b2,M,49.0,74000.0,High,2017-11-19,249,26.62,1,26.62,6,3,1,120.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,1
072731be403a472883bed6c38a8e7aa8,M,50.0,73000.0,Medium,2016-07-12,744,131.9,8,16.4875,4,4,4,120.0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
ec8a12c9d36142efbff26a115fcc491d,M,33.0,63000.0,Medium,2016-09-05,689,54.24,14,3.8742857142857146,4,3,2,48.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
910a58abd30c4df596b3904b4471c626,F,61.0,72000.0,Medium,2018-01-22,185,115.2,8,14.4,3,3,2,226.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
e0c1daba98974e05b0494c3247828631,F,56.0,71000.0,Medium,2016-04-11,836,110.13,5,22.026,5,3,3,60.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
9cd7a066d2714751a1b082d2892257ef,Unknown,55.0,64000.0,Unknown,2017-11-13,255,4.57,2,2.285,3,3,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
b64fdf87a8424569ab616686c1c48641,Unknown,55.0,64000.0,Unknown,2017-10-17,282,5.94,3,1.98,4,3,0,,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,0
0622afdf88de4cb4b0b59f08312c344c,F,64.0,66000.0,Medium,2018-07-22,4,17.29,5,3.458,5,2,1,132.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
9a016ced390440d9962499459afce371,F,47.0,60000.0,Medium,2017-09-05,324,49.61,4,12.4025,5,5,2,172.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
8f96205fd4b5417f8ad3771926ce0c79,M,26.0,50000.0,Low,2016-05-14,803,58.74,22,2.67,5,3,3,88.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
6b3b82ebed4e471e81e199ffdc32c52e,F,47.0,54000.0,Low,2016-06-21,765,158.58,12,13.215000000000002,6,6,3,60.0,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,1
a85e833765284962af10e8156d04396c,F,77.0,90000.0,High,2014-03-13,1596,96.58,3,32.193333333333335,5,5,2,108.0,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,1
79904d30eb8a4763b5011a010e53fb97,M,52.0,54000.0,Low,2017-12-26,212,14.39,2,7.195,4,4,1,96.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",0,1
5a72c88daab343ab89b3432e7ab11317,M,23.0,49000.0,Low,2018-02-24,152,4.21,3,1.403333333333333,3,2,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
ff48bf4b65cf41a29d7086e3f742a73e,M,55.0,57000.0,Medium,2018-03-07,141,0.0,0,0.0,5,4,0,,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",0,0
c62495616d1a475e9d6af7827c6dfd86,F,37.0,72000.0,Medium,2018-06-18,38,10.92,3,3.64,5,2,1,72.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
895cedf9adcc4c8ab3767b70f03cad69,F,81.0,108000.0,High,2017-12-04,234,117.76,4,29.44,6,5,3,170.0,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
f996325f8eba45b1923032c0b9945220,M,51.0,72000.0,Medium,2015-08-19,1072,128.91,7,18.415714285714284,4,3,3,66.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
233135b25fbe42b6afc24081d9caf06a,F,54.0,97000.0,High,2016-05-27,790,236.22,8,29.5275,5,5,4,31.5,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
7f8c08f37eeb4e88885295e3c1c8429e,M,69.0,69000.0,Medium,2017-12-26,212,8.02,3,2.6733333333333333,5,2,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
9494823c73a9408db756d4cfacd9c8ee,F,61.0,119000.0,High,2017-01-09,563,162.9,5,32.58,4,2,3,82.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
e6d9da82e0bf4894a8570374f87f0588,F,85.0,104000.0,High,2017-03-18,495,243.11,9,27.012222222222224,5,3,4,43.5,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
76b08a64a5cb4a439c8d5380b9fbb11f,Unknown,55.0,64000.0,Unknown,2017-06-10,411,9.64,2,4.82,4,2,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
5b840b03cb2e48f0968e6df6260cd89d,F,22.0,32000.0,Low,2017-10-16,283,8.03,3,2.6766666666666663,5,3,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
13c3884c80ee4878ad15e81ab63cb95c,M,64.0,36000.0,Low,2013-10-03,1757,50.19,14,3.585,6,3,1,6.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
153cf6a1edbb4495abee2dbcd3888a95,Unknown,55.0,64000.0,Unknown,2016-02-12,895,13.4,9,1.488888888888889,4,4,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
ef49a544a5a24741b121937d374f0c34,Unknown,55.0,64000.0,Unknown,2018-03-01,147,0.0,0,0.0,4,4,0,,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",0,0
90eb7527cd1246239be019df93f165bb,Unknown,55.0,64000.0,Unknown,2017-09-10,319,5.98,2,2.99,5,4,0,,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",0,0
acc7e5f4e14a4297a80ec65c170c9c4d,F,72.0,87000.0,High,2017-01-13,559,272.34000000000003,11,24.75818181818182,6,5,6,146.25,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",1,1
158d8edca3b443c7a65eaffd591bdc27,F,49.0,52000.0,Low,2017-10-01,298,90.59,6,15.098333333333334,5,5,3,72.0,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,1
ab30c9f39ed8437084047b83de9a0139,F,52.0,39000.0,Low,2016-09-11,683,196.87,19,10.361578947368422,5,4,4,54.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
1ffbfe62d38f4a0ebae49a79b1dd8601,M,73.0,110000.0,High,2017-07-17,374,278.6,10,27.860000000000003,5,3,3,72.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
2d6157e5b11646968a5c5062f4fde730,Unknown,55.0,64000.0,Unknown,2015-10-07,1023,22.85,9,2.538888888888889,3,3,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",0,0
b170886053344d3a8b6c8f3a5672b059,M,46.0,76000.0,High,2013-10-05,1755,124.2,6,20.7,3,3,2,102.0,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",1,1
4c0f0e94e78c46baa2d06445a5af0546,M,80.0,77000.0,High,2016-02-13,894,143.59,7,20.512857142857143,5,4,4,63.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
2070b9fd7b9e49ed8e797a81f16562d1,M,36.0,39000.0,Low,2018-02-09,167,9.69,4,2.4225,4,3,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
d702ce170a8846fcbb9d16cea56af505,F,64.0,85000.0,High,2018-01-13,194,21.4,1,21.4,4,4,2,272.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
77bd92cabd144697906127ad2327e697,M,86.0,59000.0,Medium,2018-02-21,155,9.01,4,2.2525,4,2,0,,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
d5e02fe3c03544e6b476a205643aac92,Unknown,55.0,64000.0,Unknown,2017-12-25,213,22.77,9,2.53,5,2,1,108.0,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
e8b235494f694a00bf8b3f1915eb8039,M,40.0,56000.0,Medium,2013-10-04,1756,22.57,9,2.5077777777777777,4,0,1,30.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
923221df63774ab78306eaae67a86082,M,49.0,62000.0,Medium,2017-04-28,454,21.880000000000003,9,2.4311111111111114,4,1,1,258.0,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",1,1
635ec8e630f1498f9df91b2ec584c144,Unknown,55.0,64000.0,Unknown,2015-10-26,1004,43.42,6,7.236666666666667,4,1,1,120.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
7fdc6386e3e3460d8bab1f8f31bc72d6,F,36.0,51000.0,Low,2017-07-05,386,114.09,10,11.409,3,3,2,36.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
b85acef400ab40cca023cb5895e07d97,M,29.0,58000.0,Medium,2017-10-25,274,15.75,5,3.15,5,2,0,,0b1e1539f2cc45b7b9fa7c272da2e1d7,discount,5.0,20.0,10.0,"['web', 'email']",0,0
847c7af48a2e46ba98d14d766b436a9d,M,36.0,60000.0,Medium,2018-06-29,27,28.01,7,4.001428571428572,3,3,1,42.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
3aaa8852b90d40c79af6e5791e6c87b7,Unknown,55.0,64000.0,Unknown,2018-01-12,195,5.86,3,1.9533333333333331,5,2,0,,9b98b8c7a33c4b65b9aebfe6a799e6d9,bogo,5.0,5.0,7.0,"['web', 'email', 'mobile']",0,0
bdca290345e44bd58c27f88a3c8466c9,Unknown,55.0,64000.0,Unknown,2017-02-25,516,30.12,16,1.8825,4,4,0,,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",0,0
c0231649f05d40889e3a6e1172303b37,O,39.0,53000.0,Low,2015-09-13,1047,266.15,19,14.007894736842104,6,6,6,36.85714285714285,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
9b75ecc50287471c9154e85be26068a1,F,41.0,55000.0,Medium,2017-08-20,340,18.95,4,4.7375,4,3,0,,f19421c1d4aa40978ebb69ca19b0e20d,bogo,5.0,5.0,5.0,"['web', 'email', 'mobile', 'social']",0,0
59234786075e4b508bad7075122dc23e,F,86.0,72000.0,Medium,2016-11-06,627,133.1,6,22.183333333333334,4,3,3,44.0,2906b810c7d4411798c6938adc9daaa5,discount,2.0,10.0,7.0,"['web', 'email', 'mobile']",1,1
8f5592cf479e4fd3b37fdfffa65977ff,M,46.0,88000.0,High,2018-02-02,174,79.42,4,19.855,5,5,0,,5a8bc65990b245e5a138643cd4eb9837,informational,0.0,0.0,3.0,"['email', 'mobile', 'social']",0,0
8121823454154aca8766a4753fe0c26d,F,42.0,56000.0,Medium,2016-05-20,797,91.15,7,13.021428571428572,2,0,2,57.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
1ac0142abefa459aa275aeb9410b6109,F,54.0,34000.0,Low,2016-10-05,659,114.5,13,8.807692307692308,5,4,3,36.0,4d5c57ea9a6940dd891ad53e9dbe8da0,bogo,10.0,10.0,5.0,"['web', 'email', 'mobile', 'social']",1,1
f70a6bf75f6f4fe4ae288f034b562b8b,F,47.0,82000.0,High,2018-01-03,204,85.55,4,21.3875,5,5,3,92.0,3f207df678b143eea3cee63160fa8bed,informational,0.0,0.0,4.0,"['web', 'email', 'mobile']",0,1
313f11a99c9e45aaab99f3af379349ad,M,44.0,30000.0,Low,2015-11-21,978,124.7,18,6.927777777777778,4,4,4,133.2,fafdcd668e3743c1bb461111dcafc2a4,discount,2.0,10.0,10.0,"['web', 'email', 'mobile', 'social']",1,1
ce2a843de1684511a4276942c4ccead8,F,19.0,61000.0,Medium,2016-10-31,633,54.28,16,3.3925,6,5,2,87.0,ae264e3637204a6fb9bb56bc8210ddfd,bogo,10.0,10.0,7.0,"['email', 'mobile', 'social']",0,1
248bbe21f980472db713800afcc46816,F,42.0,66000.0,Medium,2017-09-19,310,151.07,10,15.107,5,5,3,70.0,2298d6c36e964ae4a3e7e9706d1fb8c2,discount,3.0,7.0,7.0,"['web', 'email', 'mobile', 'social']",1,1
